Date,Open,High,Low,Close
2023-01-03,24.105,24.547,23.888,24.009
2023-01-04,23.9947,24.452,23.599,23.76
2023-01-05,23.7829,23.915,23.12,23.243
2023-01-06,23.249,23.91,23.204,23.846
2023-01-09,23.887,24.103,23.584,23.655
2023-01-10,23.652,23.769,23.429,23.609
2023-01-11,23.5955,24.041,23.219,23.417
2023-01-12,23.4,24.179,23.383,23.774
2023-01-13,23.7645,24.294,23.497,24.275
2023-01-16,24.276,24.512,23.939,24.2875
2023-01-17,24.2885,24.372,23.828,23.933
2023-01-18,23.925,24.339,23.428,23.474
2023-01-19,23.4675,23.94,23.174,23.838
2023-01-20,23.853,24.077,23.709,23.938
2023-01-23,23.936,24.16,22.766,23.459
2023-01-24,23.461,23.74,23.215,23.671
2023-01-25,23.6666,23.939,23.334,23.911
2023-01-26,23.923,24.29,23.601,23.915
2023-01-27,23.9015,24.005,23.304,23.565
2023-01-30,23.574,23.807,23.545,23.606
2023-01-31,23.6,23.767,22.973,23.733
2023-02-01,23.725,24.04,23.368,23.969
2023-02-02,23.9795,24.624,23.424,23.464
2023-02-03,23.4675,23.605,22.291,22.349
2023-02-06,22.324,22.617,22.147,22.273
2023-02-07,22.269,22.459,22.047,22.18
2023-02-08,22.2,22.538,22.18,22.322
2023-02-09,22.3265,22.59,21.914,21.98
2023-02-10,21.975,22.306,21.837,22.021
2023-02-13,22.014,22.083,21.793,21.993
2023-02-14,21.9985,22.039,21.609,21.854
2023-02-15,21.875,21.881,21.429,21.624
2023-02-16,21.63,21.816,21.433,21.583
2023-02-17,21.589,21.808,21.18,21.767
2023-02-20,21.681,21.909,21.552,21.8175
2023-02-21,21.825,21.974,21.65,21.838
2023-02-22,21.85,21.982,21.449,21.519
2023-02-23,21.5215,21.679,21.268,21.317
2023-02-24,21.328,21.4,20.739,20.766
2023-02-27,20.81,20.845,20.562,20.631
2023-02-28,20.65,21.005,20.426,20.897
2023-03-01,20.875,21.178,20.836,20.992
2023-03-02,20.995,21.018,20.679,20.899
2023-03-03,20.901,21.27,20.847,21.256
2023-03-06,21.258,21.307,20.981,21.052
2023-03-07,21.0442,21.141,20.032,20.075
2023-03-08,20.101,20.227,19.917,20.026
2023-03-09,20.038,20.291,19.98,20.07
2023-03-10,20.1,20.792,19.905,20.527
2023-03-13,20.741,21.928,20.595,21.777
2023-03-14,21.778,21.971,21.513,21.692
2023-03-15,21.694,22.388,21.551,21.797
2023-03-16,21.799,22.093,21.475,21.72
2023-03-17,21.725,22.606,21.667,22.604
2023-03-20,22.415,22.717,22.229,22.537
2023-03-21,22.537,22.649,22.158,22.382
2023-03-22,22.387,23.066,22.276,22.888
2023-03-23,22.888,23.224,22.762,23.08
2023-03-24,23.077,23.525,22.967,23.225
2023-03-27,23.284,23.284,22.854,23.078
2023-03-28,23.083,23.377,22.832,23.327
2023-03-29,23.341,23.418,23.049,23.34
2023-03-30,23.3255,23.932,23.237,23.912
2023-03-31,23.913,24.163,23.696,24.081
2023-04-03,24.099,24.193,23.574,23.986
2023-04-04,23.9855,25.021,23.828,25
2023-04-05,24.9815,25.138,24.646,24.947
2023-04-06,24.95,25.003,24.568,24.9765
2023-04-10,24.782,25.076,24.654,24.872
2023-04-11,24.873,25.133,24.837,25.052
2023-04-12,25.042,25.671,25.042,25.504
2023-04-13,25.475,25.964,25.393,25.824
2023-04-14,25.832,26.086,25.161,25.379
2023-04-17,25.33,25.604,24.818,25.036
2023-04-18,25.025,25.32,24.932,25.192
2023-04-19,25.191,25.371,24.647,25.287
2023-04-20,25.275,25.495,25.058,25.29
2023-04-21,25.275,25.383,24.906,25.036
2023-04-24,25.088,25.235,24.792,25.159
2023-04-25,25.1635,25.36,24.499,25.014
2023-04-26,25.0044,25.226,24.729,24.884
2023-04-27,24.9,25.1325,24.519,24.925
2023-04-28,24.9245,25.068,24.732,25.035
2023-05-01,25.057,25.914,24.885,24.995
2023-05-02,24.982,25.486,24.583,25.378
2023-05-03,25.369,25.597,25.092,25.574
2023-05-04,25.674,26.063,25.442,26.048
2023-05-05,26.031,26.137,25.172,25.66
2023-05-08,25.666,25.737,25.509,25.558
2023-05-09,25.5485,25.674,25.329,25.606
2023-05-10,25.594,25.916,25.226,25.395
2023-05-11,25.408,25.476,24.14,24.188
2023-05-12,24.1915,24.201,23.741,23.984
2023-05-15,23.9405,24.211,23.88,24.094
2023-05-16,24.0915,24.105,23.639,23.751
2023-05-17,23.748,23.88,23.552,23.743
2023-05-18,23.725,23.783,23.331,23.496
2023-05-19,23.525,24.014,23.398,23.818
2023-05-22,23.852,23.92,23.607,23.629
2023-05-23,23.6395,23.655,23.112,23.45
2023-05-24,23.425,23.537,23.027,23.065
2023-05-25,23.071,23.152,22.705,22.737
2023-05-26,22.7275,23.334,22.686,23.295
2023-05-29,23.298,23.379,23.158,23.1705
2023-05-30,23.1795,23.344,22.93,23.194
2023-05-31,23.199,23.616,23.099,23.519
2023-06-01,23.512,23.922,23.28,23.878
2023-06-02,23.8685,24.022,23.585,23.62
2023-06-05,23.604,23.687,23.254,23.577
2023-06-06,23.582,23.776,23.341,23.593
2023-06-07,23.5965,24.055,23.406,23.444
2023-06-08,23.425,24.348,23.425,24.269
2023-06-09,24.278,24.525,24.201,24.273
2023-06-12,24.288,24.302,23.881,24.063
2023-06-13,24.075,24.393,23.601,23.673
2023-06-14,23.665,24.08,23.655,23.923
2023-06-15,23.92,23.935,23.224,23.884
2023-06-16,23.9,24.208,23.836,24.15
2023-06-19,24.166,24.2,23.889,23.9555
2023-06-20,23.985,24.027,23.06,23.156
2023-06-21,23.175,23.178,22.501,22.662
2023-06-22,22.6844,22.737,22.195,22.255
2023-06-23,22.2495,22.681,22.113,22.413
2023-06-26,22.428,22.893,22.416,22.79
2023-06-27,22.8,23.095,22.755,22.86
2023-06-28,22.8645,22.963,22.566,22.693
2023-06-29,22.6975,22.88,22.284,22.574
2023-06-30,22.5775,22.844,22.347,22.775
2023-07-03,22.788,23.071,22.709,22.9045
2023-07-04,22.8945,23.059,22.8755,22.973
2023-07-05,22.9645,23.301,22.77,23.1285
2023-07-06,23.131,23.2535,22.5275,22.7205
2023-07-07,22.7215,23.154,22.616,23.094
2023-07-10,23.115,23.1535,22.7515,23.145
2023-07-11,23.149,23.388,23.0215,23.1245
2023-07-12,23.136,24.1515,23.1155,24.1265
2023-07-13,24.1025,24.8815,24.0985,24.8765
2023-07-14,24.8615,25.024,24.684,24.901
2023-07-17,24.924,24.961,24.604,24.839
2023-07-18,24.842,25.1675,24.773,25.056
2023-07-19,25.05,25.233,24.944,25.156
2023-07-20,25.141,25.268,24.713,24.7625
2023-07-21,24.78,24.914,24.5925,24.602
2023-07-24,24.607,24.727,24.27,24.3455
2023-07-25,24.3445,24.725,24.296,24.687
2023-07-26,24.7,25.035,24.522,24.935
2023-07-27,24.925,25.1447,24.046,24.1325
2023-07-28,24.138,24.4085,24.1165,24.322
2023-07-31,24.348,24.838,24.198,24.7555
2023-08-01,24.75,24.7625,24.133,24.2965
2023-08-02,24.357,24.49,23.659,23.715
2023-08-03,23.7205,23.8455,23.4135,23.5755
2023-08-04,23.572,23.7895,23.3345,23.604
2023-08-07,23.629,23.683,23.0735,23.1345
2023-08-08,23.1355,23.1885,22.6695,22.7765
2023-08-09,22.7815,22.939,22.63,22.6735
2023-08-10,22.672,23.003,22.629,22.698
2023-08-11,22.7185,22.845,22.575,22.6805
2023-08-14,22.678,22.763,22.3685,22.6025
2023-08-15,22.6067,22.71,22.2285,22.5325
2023-08-16,22.525,22.778,22.404,22.415
2023-08-17,22.425,23.009,22.3535,22.6895
2023-08-18,22.7,22.888,22.641,22.757
2023-08-21,22.733,23.32,22.6695,23.3115
2023-08-22,23.322,23.4545,23.2125,23.4075
2023-08-23,23.4207,24.3575,23.4075,24.313
2023-08-24,24.325,24.353,24.06,24.125
2023-08-25,24.1535,24.3795,23.9235,24.2355
2023-08-28,24.234,24.354,24.054,24.2385
2023-08-29,24.232,24.797,24.175,24.722
2023-08-30,24.675,25.013,24.531,24.614
2023-08-31,24.625,24.68,24.374,24.438
2023-09-01,24.425,24.825,24.157,24.174
2023-09-04,24.199,24.294,23.963,23.985
2023-09-05,23.9985,24.0045,23.4805,23.5455
2023-09-06,23.525,23.5975,23.0065,23.1745
2023-09-07,23.185,23.1875,22.8385,22.9715
2023-09-08,22.9765,23.175,22.858,22.92
2023-09-11,22.9165,23.224,22.91,23.079
2023-09-12,23.0885,23.1855,22.8385,23.0705
2023-09-13,23.0615,23.0945,22.7465,22.8345
2023-09-14,22.8402,22.976,22.302,22.648
2023-09-15,22.6512,23.29,22.628,23.018
2023-09-18,23.0485,23.262,22.963,23.249
2023-09-19,23.2572,23.4165,23.0985,23.2015
2023-09-20,23.197,23.6,23.05,23.2425
2023-09-21,23.225,23.4735,22.8125,23.4005
2023-09-22,23.399,23.7755,23.3955,23.5475
2023-09-25,23.545,23.6495,23.0405,23.1305
2023-09-26,23.125,23.15,22.8475,22.8495
2023-09-27,22.84,22.878,22.407,22.546
2023-09-28,22.55,22.737,22.398,22.621
2023-09-29,22.637,23.55,22.115,22.181
2023-10-02,22.181,22.189,21.029,21.044
2023-10-03,21.075,21.3975,20.6895,21.1625
2023-10-04,21.187,21.3865,20.6955,21.0085
2023-10-05,21.01,21.2975,20.7135,20.9725
2023-10-06,20.9875,21.6185,20.8185,21.5315
2023-10-09,21.8135,22.0165,21.5745,21.8865
2023-10-10,21.8855,21.9605,21.6355,21.8385
2023-10-11,21.8297,22.1245,21.8005,22.0405
2023-10-12,22.0392,22.2431,21.757,21.825
2023-10-13,21.8275,22.8145,21.8085,22.6845
2023-10-16,22.7175,22.728,22.478,22.61
2023-10-17,22.6045,23.009,22.374,22.807
2023-10-18,22.8125,23.321,22.684,22.854
2023-10-19,22.8416,23.085,22.644,23.054
2023-10-20,23.0365,23.6995,22.8765,23.3495
2023-10-23,23.331,23.3345,22.736,22.9795
2023-10-24,22.956,23.208,22.664,22.917
2023-10-25,22.898,23.022,22.562,22.861
2023-10-26,22.8485,23.139,22.449,22.794
2023-10-27,22.8015,23.123,22.664,23.105
2023-10-30,23.0585,23.6055,23.0415,23.2965
2023-10-31,23.2965,23.3145,22.7405,22.85
2023-11-01,22.851,23.012,22.545,22.991
2023-11-02,22.987,23.125,22.663,22.723
2023-11-03,22.723,23.303,22.592,23.216
2023-11-06,23.2215,23.2575,22.9965,23.0305
2023-11-07,23.0255,23.074,22.431,22.635
2023-11-08,22.6392,22.844,22.306,22.549
2023-11-09,22.529,22.994,22.366,22.639
2023-11-10,22.634,22.742,22.196,22.21
2023-11-13,22.2575,22.362,21.883,22.314
2023-11-14,22.316,23.183,22.298,23.087
2023-11-15,23.102,23.6205,23.0345,23.4425
2023-11-16,23.4475,24.0755,23.2865,23.7455
2023-11-17,23.7445,24.1465,23.6675,23.7345
2023-11-20,23.716,23.8115,23.2465,23.4355
2023-11-21,23.432,24.0165,23.427,23.7465
2023-11-22,23.7455,23.9455,23.5405,23.6385
2023-11-23,23.618,23.8385,23.6005,23.8355
2023-11-24,23.7125,24.3385,23.5675,24.3325
2023-11-27,24.333,24.878,24.271,24.649
2023-11-28,24.629,25.036,24.547,25.03
2023-11-29,25.023,25.259,24.856,25.023
2023-11-30,25.015,25.29,24.925,25.271
2023-12-01,25.2835,25.523,25.089,25.467
2023-12-04,25.5375,25.9055,24.4215,24.5035
2023-12-05,24.518,24.635,23.974,24.16
2023-12-06,24.165,24.359,23.877,23.902
2023-12-07,23.8825,24.0275,23.5875,23.8035
2023-12-08,23.8175,23.8945,22.9425,23.0285
2023-12-11,22.9975,23.102,22.723,22.824
2023-12-12,22.823,23.148,22.691,22.771
2023-12-13,22.7725,23.812,22.511,23.807
2023-12-14,23.8075,24.2195,23.7645,24.1785
2023-12-15,24.179,24.288,23.757,23.83
2023-12-18,23.857,24.0565,23.6635,23.8055
2023-12-19,23.8005,24.1715,23.7705,24.0525
2023-12-20,24.0515,24.4405,23.9545,24.1505
2023-12-21,24.1405,24.4855,24.1375,24.3985
2023-12-22,24.399,24.604,24.093,24.156
2023-12-26,24.1925,24.4185,24.0655,24.2275
2023-12-27,24.228,24.454,23.953,24.27
2023-12-28,24.2735,24.492,23.953,23.977
2023-12-29,23.9825,23.9925,23.5395,23.7955
2024-01-02,23.831,24.0945,23.6415,23.6585
2024-01-03,23.6495,23.7305,22.8435,22.9855
2024-01-04,23.0015,23.073,22.696,23.008
2024-01-05,23.0085,23.516,22.786,23.181
2024-01-08,23.1465,23.2125,22.8415,23.1075
2024-01-09,23.1145,23.3735,22.8965,22.9765
2024-01-10,22.978,23.107,22.78,22.899
2024-01-11,22.9,23.171,22.477,22.751
2024-01-12,22.77,23.532,22.764,23.158
2024-01-15,23.1835,23.3367,23.1105,23.2245
2024-01-16,23.233,23.235,22.8605,22.9185
2024-01-17,22.917,22.949,22.512,22.557
2024-01-18,22.559,22.762,22.429,22.746
2024-01-19,22.756,22.844,22.466,22.582
2024-01-22,22.6035,22.662,21.929,22.098
2024-01-23,22.087,22.456,22.059,22.443
2024-01-24,22.446,22.961,22.344,22.67
2024-01-25,22.68,23.025,22.651,22.912
2024-01-26,22.9015,22.983,22.705,22.807
2024-01-29,22.8125,23.2325,22.772,23.205
2024-01-30,23.2055,23.3045,22.9425,23.1605
2024-01-31,23.171,23.3225,22.7835,22.9385
2024-02-01,22.9345,23.255,22.515,23.177
2024-02-02,23.1775,23.2505,22.4075,22.6625
2024-02-05,22.729,22.7355,22.246,22.358
2024-02-06,22.347,22.488,22.264,22.428
2024-02-07,22.429,22.449,22.198,22.217
2024-02-08,22.2055,22.636,22.145,22.5845
2024-02-09,22.583,22.719,22.363,22.612
2024-02-12,22.568,23.075,22.52,22.693
2024-02-13,22.686,22.939,21.989,22.123
2024-02-14,22.112,22.454,21.938,22.371
2024-02-15,22.378,23.038,22.352,22.925
2024-02-16,22.938,23.502,22.793,23.39
2024-02-19,23.4145,23.4555,22.9375,22.9885
2024-02-20,22.9925,23.193,22.92,23.009
2024-02-21,22.997,23.183,22.761,22.887
2024-02-22,22.902,23.165,22.741,22.747
2024-02-23,22.7525,23.001,22.563,22.959
2024-02-26,22.951,22.951,22.451,22.521
2024-02-27,22.529,22.715,22.445,22.457
2024-02-28,22.462,22.518,22.277,22.462
2024-02-29,22.4685,22.79,22.314,22.671
2024-03-01,22.6585,23.269,22.51,23.16
2024-03-04,23.1605,23.9455,23.0215,23.8905
2024-03-05,23.9,24.2265,23.6315,23.6725
2024-03-06,23.6665,24.3045,23.5735,24.1755
2024-03-07,24.1695,24.505,24.011,24.2955
2024-03-08,24.312,24.63,24.179,24.295
2024-03-11,24.327,24.524,24.242,24.485
2024-03-12,24.484,24.679,24.012,24.1415
2024-03-13,24.1415,25.05,24.0755,25.035
2024-03-14,25.028,25.158,24.743,24.816
2024-03-15,24.81,25.445,24.808,25.182
2024-03-18,25.118,25.327,24.947,25.032
2024-03-19,25.031,25.155,24.737,24.915
2024-03-20,24.916,25.7325,24.747,25.6385
2024-03-21,25.6445,25.7795,24.6485,24.749
2024-03-22,24.75,24.949,24.407,24.674
2024-03-25,24.662,24.892,24.558,24.663
2024-03-26,24.664,24.889,24.37,24.409
2024-03-27,24.407,24.675,24.331,24.581
2024-03-28,24.582,25.007,24.394,24.97
2024-04-01,25.0265,25.388,24.746,25.085
2024-04-02,25.094,26.173,25.079,26.14
2024-04-03,26.1405,27.2,26.1155,27.1825
2024-04-04,27.183,27.329,26.689,26.911
2024-04-05,26.95,27.49,26.29,27.384
2024-04-08,27.444,28.088,26.869,27.853
2024-04-09,27.8535,28.3245,27.6235,28.1525
2024-04-10,28.1565,28.5185,27.5365,27.9275
2024-04-11,27.9245,28.4985,27.7595,28.4455
2024-04-12,28.4365,29.7945,27.9285,28.0305
2024-04-15,28.2135,28.8915,27.5905,28.8755
2024-04-16,28.876,29.02,27.956,28.104
2024-04-17,28.1075,28.8065,28.0705,28.2235
2024-04-18,28.2145,28.6595,28.1385,28.2405
2024-04-19,28.2255,28.9435,28.0765,28.6715
2024-04-22,28.65,28.6715,27.115,27.194
2024-04-23,27.181,27.381,26.668,27.307
2024-04-24,27.302,27.49,27.037,27.166
2024-04-25,27.163,27.575,26.985,27.442
2024-04-26,27.4405,27.732,27.087,27.226
2024-04-29,27.1975,27.433,26.963,27.142
2024-04-30,27.1465,27.1465,26.246,26.295
2024-05-01,26.2745,26.9685,26.2665,26.6495
2024-05-02,26.65,26.82,26.02,26.678
2024-05-03,26.674,26.865,26.125,26.504
2024-05-06,26.5915,27.488,26.436,27.447
2024-05-07,27.452,27.521,27.167,27.24
2024-05-08,27.222,27.478,27.012,27.337
2024-05-09,27.329,28.344,27.289,28.334
2024-05-10,28.3345,28.7665,28.0435,28.2085
2024-05-13,28.209,28.3875,27.9715,28.2035
2024-05-14,28.1875,28.7375,28.1275,28.6115
2024-05-15,28.6075,29.7395,28.4385,29.6725
2024-05-16,29.673,29.846,29.336,29.581
2024-05-17,29.585,31.558,29.465,31.516
2024-05-20,31.5785,32.511,30.951,31.831
2024-05-21,31.827,32.504,31.077,31.978
2024-05-22,31.984,32.201,30.759,30.798
2024-05-23,30.7845,30.9835,30.0665,30.1255
2024-05-24,30.1295,30.6205,30.0505,30.3525
2024-05-27,30.372,31.8525,30.372,31.643
2024-05-28,31.6435,32.247,31.253,32.1
2024-05-29,32.1095,32.2975,31.6195,31.9765
2024-05-30,31.947,32.089,31.011,31.166
2024-05-31,31.161,31.766,30.195,30.382
2024-06-03,30.4545,30.8075,29.7825,30.732
2024-06-04,30.7505,30.8835,29.383,29.496
2024-06-05,29.504,30.05,29.395,30.006
2024-06-06,30.0305,31.3465,29.9715,31.3255
2024-06-07,31.356,31.55,29.1315,29.1725
2024-06-10,29.2035,29.8195,29.1385,29.7485
2024-06-11,29.867,29.87,29.036,29.285
2024-06-12,29.2825,30.2585,29.1885,29.7285
2024-06-13,29.735,29.739,28.67,28.965
2024-06-14,28.9655,29.5815,28.8385,29.5795
2024-06-17,29.563,29.5795,29.028,29.465
2024-06-18,29.4655,29.6775,28.9285,29.5415
2024-06-19,29.541,29.791,29.347,29.761
2024-06-20,29.752,30.792,29.75,30.737
2024-06-21,30.7375,30.8515,29.4695,29.5405
2024-06-24,29.52,29.728,29.349,29.582
2024-06-25,29.584,29.659,28.844,28.914
2024-06-26,28.9145,29.0745,28.5745,28.7705
2024-06-27,28.7755,29.2525,28.6845,28.9775
2024-06-28,28.9745,29.6235,28.7805,29.1125
2024-07-01,29.175,29.4785,28.9615,29.4495
2024-07-02,29.4785,29.8195,29.2115,29.5235
2024-07-03,29.523,30.669,29.481,30.498
2024-07-04,30.494,30.59,30.208,30.409
2024-07-05,30.406,31.487,30.191,31.218
2024-07-08,31.1775,31.3665,30.4405,30.7625
2024-07-09,30.7545,31.1495,30.5205,30.7985
2024-07-10,30.8045,31.1645,30.6525,30.8165
2024-07-11,30.8205,31.7515,30.8155,31.4575
2024-07-12,31.4465,31.4485,30.3895,30.7875
2024-07-15,30.802,31.0955,30.5345,30.6805
2024-07-16,30.6775,31.4005,30.4975,31.2515
2024-07-17,31.2375,31.4255,30.0605,30.3055
2024-07-18,30.305,30.596,29.747,29.829
2024-07-19,29.817,29.843,28.877,29.22
2024-07-22,29.2045,29.4325,28.7515,29.1295
2024-07-23,29.1315,29.3035,28.6785,29.2365
2024-07-24,29.2405,29.4525,28.8955,28.9005
2024-07-25,28.886,28.9205,27.4275,27.8555
2024-07-26,27.843,28.075,27.593,27.903
2024-07-29,27.9115,28.196,27.319,27.861
2024-07-30,27.869,28.411,27.636,28.386
2024-07-31,28.411,29.037,28.245,29.005
2024-08-01,29.0335,29.1575,28.2235,28.5225
2024-08-02,28.5265,29.2225,27.9495,28.5335
2024-08-05,28.5735,28.6745,26.5085,27.2495
2024-08-06,27.271,27.5705,26.6045,26.9675
2024-08-07,26.9785,27.2705,26.5775,26.6095
2024-08-08,26.5435,27.6005,26.4665,27.5405
2024-08-09,27.54,27.7579,27.2689,27.4019
2024-08-12,27.4685,28.0395,27.2275,27.9575
2024-08-13,27.977,28.047,27.458,27.856
2024-08-14,27.869,28.03,27.19,27.567
2024-08-15,27.5535,28.521,27.491,28.357
2024-08-16,28.346,28.976,28.044,28.969
2024-08-19,29.007,29.4875,28.7325,29.4455
2024-08-20,29.4445,29.9715,29.2095,29.4385
2024-08-21,29.4395,29.7365,29.2315,29.6045
2024-08-22,29.604,29.68,28.79,28.984
2024-08-23,28.9845,29.8825,28.9465,29.8325
2024-08-26,29.8645,30.188,29.656,29.911
2024-08-27,29.9165,30.089,29.718,29.974
2024-08-28,29.975,30.105,29.082,29.141
2024-08-29,29.1405,29.6855,29.1225,29.4255
2024-08-30,29.375,29.5885,28.6925,28.8625
2024-09-02,28.8585,28.9715,28.3275,28.5525
2024-09-03,28.551,28.5705,27.7105,28.0505
2024-09-04,28.0475,28.357,27.777,28.271
2024-09-05,28.2645,29.173,28.212,28.824
2024-09-06,28.8235,29.1175,27.6885,27.9205
2024-09-09,27.936,28.367,27.708,28.35
2024-09-10,28.354,28.554,28.038,28.4
2024-09-11,28.395,28.869,28.082,28.676
2024-09-12,28.6755,29.9135,28.5375,29.873
2024-09-13,29.884,30.919,29.854,30.73
2024-09-16,30.7315,31.0945,30.5975,30.7335
2024-09-17,30.717,30.9895,30.5155,30.7035
2024-09-18,30.7025,31.2245,29.7075,30.0835
2024-09-19,30.114,31.299,29.914,30.786
2024-09-20,30.776,31.4315,30.7355,31.1455
2024-09-23,31.23,31.2445,30.3595,30.6925
2024-09-24,30.7,32.2635,30.6535,32.0975
2024-09-25,32.098,32.275,31.572,31.812
2024-09-26,31.8075,32.713,31.749,32.018
2024-09-27,32.021,32.294,31.389,31.634
2024-09-30,31.658,31.852,30.894,31.16
2024-10-01,31.1605,31.8505,31.1135,31.4405
2024-10-02,31.434,32.3015,31.0015,31.8345
2024-10-03,31.824,32.216,31.413,32.028
2024-10-04,32.0195,32.956,31.506,32.196
2024-10-07,32.212,32.337,31.42,31.687
2024-10-08,31.686,31.772,30.127,30.671
2024-10-09,30.6715,30.7825,30.2225,30.5015
2024-10-10,30.501,31.1855,30.3595,31.1625
2024-10-11,31.1605,31.6345,31.0645,31.5665
2024-10-14,30.8875,31.548,30.817,31.189
2024-10-15,31.1895,31.6855,30.7665,31.5075
2024-10-16,31.507,32.173,31.416,31.679
2024-10-17,31.6905,32.018,31.321,31.695
2024-10-18,31.693,33.681,31.693,33.619
2024-10-21,33.7605,34.269,33.466,33.787
2024-10-22,33.792,34.866,33.788,34.854
2024-10-23,34.855,34.855,33.4385,33.7005
2024-10-24,33.7055,34.3,33.243,33.675
2024-10-25,33.666,34.017,33.089,33.587
2024-10-28,33.506,33.989,33.233,33.656
2024-10-29,33.656,34.545,33.63,34.449
2024-10-30,34.447,34.525,33.413,33.771
2024-10-31,33.766,33.901,32.511,32.6735
2024-11-01,32.6775,33.1245,32.3345,32.4475
2024-11-04,32.41,32.877,32.303,32.458
2024-11-05,32.452,32.9245,32.253,32.6535
2024-11-06,32.648,32.7295,30.8355,31.1755
2024-11-07,31.1645,32.1555,30.8765,32.0375
2024-11-08,32.037,32.064,31.195,31.253
2024-11-11,31.3,31.5615,30.4265,30.6915
2024-11-12,30.6865,30.8215,30.1915,30.7155
2024-11-13,30.72,31.1395,30.2855,30.3125
2024-11-14,30.313,30.652,29.679,30.444
2024-11-15,30.445,30.815,30.183,30.251
2024-11-18,30.305,31.268,30.276,31.173
2024-11-19,31.1725,31.5355,31.0485,31.2135
2024-11-20,31.15,31.3255,30.7795,30.8585
2024-11-21,30.8595,31.3105,30.6485,30.7935
2024-11-22,30.7985,31.4035,30.7395,31.2285
2024-11-25,31.327,31.4775,30.0895,30.3065
2024-11-26,30.306,30.694,29.99,30.446
2024-11-27,30.443,30.707,29.986,30.103
2024-11-28,30.085,30.296,29.646,30.224
2024-11-29,30.249,30.887,30.185,30.631
2024-12-02,30.6525,30.6765,30.0585,30.5075
2024-12-03,30.508,31.0865,30.4665,31.0335
2024-12-04,31.0245,31.4755,30.4815,31.297
2024-12-05,31.2875,31.4195,31.0195,31.3285
2024-12-06,31.3315,31.4375,30.8335,30.9925
2024-12-09,31.0315,32.2775,30.8685,31.8265
2024-12-10,31.826,32.095,31.71,31.904
2024-12-11,31.914,32.186,31.531,31.914
2024-12-12,31.916,32.329,30.887,30.9665
2024-12-13,30.9725,31.1105,30.2945,30.4755
2024-12-16,30.5635,30.752,30.468,30.531
2024-12-17,30.5295,30.6065,30.1575,30.5375
2024-12-18,30.5295,30.5735,29.3125,29.3585
2024-12-19,29.369,29.7055,28.7495,29.0465
2024-12-20,29.0195,29.6955,28.8135,29.5405
2024-12-23,29.488,29.877,29.425,29.653
2024-12-24,29.6745,29.79,29.479,29.619
2024-12-26,29.672,29.872,29.51,29.804
2024-12-27,29.783,29.895,29.328,29.381
2024-12-30,29.365,29.5335,28.8005,28.9575
2024-12-31,28.9525,29.0285,28.7835,28.9015
2025-01-02,28.8975,29.5965,28.8945,29.5645
2025-01-03,29.565,29.897,29.494,29.612
2025-01-06,29.646,30.346,29.412,29.948
2025-01-07,29.9355,30.385,29.881,30.05
2025-01-08,30.037,30.346,29.819,30.11
2025-01-09,30.109,30.477,30.012,30.11
2025-01-10,30.128,30.658,29.963,30.328
2025-01-13,30.418,30.502,29.506,29.62
2025-01-14,29.621,29.976,29.518,29.906
2025-01-15,29.912,30.752,29.739,30.679
2025-01-16,30.6785,30.9745,30.5315,30.8195
2025-01-17,30.8105,30.8425,30.1345,30.3135
2025-01-20,30.3675,30.625,30.009,30.523
2025-01-21,30.502,30.8595,30.2015,30.841
2025-01-22,30.8345,30.9445,30.5695,30.8275
2025-01-23,30.8135,30.8645,30.0985,30.4455
2025-01-24,30.441,31.022,30.433,30.646
2025-01-27,30.542,30.6185,29.7085,30.218
2025-01-28,30.2245,30.491,29.883,30.4125
2025-01-29,30.421,30.984,30.288,30.838
2025-01-30,30.8375,31.7335,30.8075,31.6435
2025-01-31,31.633,31.706,31.132,31.336
2025-02-03,31.4795,31.6735,30.683,31.5945
2025-02-04,31.594,32.376,31.36,32.14
2025-02-05,32.139,32.547,31.968,32.312
2025-02-06,32.315,32.42,31.755,32.218
2025-02-07,32.212,32.649,31.794,31.856
2025-02-10,31.727,32.335,31.68,32.045
2025-02-11,32.04,32.245,31.257,31.827
2025-02-12,31.825,32.363,31.528,32.235
2025-02-13,32.23,32.418,32.009,32.345
2025-02-14,32.318,33.391,32.072,32.18
2025-02-17,32.204,32.75,31.931,32.402
2025-02-18,32.3025,32.907,32.079,32.885
2025-02-19,32.9065,33.0775,32.4585,32.7045
2025-02-20,32.6995,33.2085,32.6265,32.9515
2025-02-21,32.9555,33.0805,32.5135,32.5395
2025-02-24,32.5215,32.7525,32.1005,32.3575
2025-02-25,32.358,32.486,31.295,31.7515
2025-02-26,31.739,31.956,31.496,31.8565
2025-02-27,31.895,31.94,31.18,31.265
2025-02-28,31.2635,31.3975,30.8195,31.1075
2025-03-03,31.151,31.8405,31.1225,31.6895
2025-03-04,31.673,32.013,31.474,31.985
2025-03-05,31.996,32.71,31.783,32.659
2025-03-06,32.6905,32.7635,32.2615,32.6375
2025-03-07,32.6715,32.7065,32.1125,32.4915
2025-03-10,32.552,32.666,31.943,32.046
2025-03-11,32.044,32.9935,31.819,32.9395
2025-03-12,32.9395,33.3175,32.7055,33.2605
2025-03-13,33.2605,33.9535,32.9415,33.876
2025-03-14,33.876,34.081,33.531,33.806
2025-03-17,33.815,33.9,33.441,33.831
2025-03-18,33.831,34.229,33.748,34
2025-03-19,34.009,34.093,33.469,33.853
2025-03-20,33.853,33.943,33.109,33.536
